"ResponseId"	"P.Gender"	"P.Age"	"P.Ethnicity"	"P.Education_1"	"S.Gender"	"S.AgeGroup"	"S.Ethnicity"	"S.Education"	"S.PerceivedAgeGroup"	"Speaker"	"Sentence"	"Loop"	"MR3"
"R_AigSI3ILJixcD2F"	"Female"	20.1534775506705	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	1	1.659593077
"R_AMOFjH4Oe42C9dT"	"Female"	24.4766769931186	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	4	-1.39743512
"R_AMOFjH4Oe42C9dT"	"Female"	24.1619089154527	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	5	-1.065630093
"R_AMOFjH4Oe42C9dT"	"Female"	23.149381618388	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	1	-1.005104966
"R_AoO8ZP2LNbR2jDj"	"Female"	20.4042805661447	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	1	1.259236237
"R_AoO8ZP2LNbR2jDj"	"Female"	20.2535338545218	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	6	1.42071868
"R_AoO8ZP2LNbR2jDj"	"Female"	21.2367832765914	"Indian"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	2	1.424060525
"R_AsKAEbADLdZe3Pb"	"Female"	23.5343034683727	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	2	0.122961383
"R_AsKAEbADLdZe3Pb"	"Female"	22.907313969871	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	6	0.461404798
"R_AsKAEbADLdZe3Pb"	"Female"	22.798776167538	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	4	0.34045774
"R_AsKAEbADLdZe3Pb"	"Female"	22.6025774199981	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	1	0.551979632
"R_AsO3dgzta0eSikx"	"Male"	61.0688843274023	"Chinese"	"Primary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	2	-1.54892583
"R_AsO3dgzta0eSikx"	"Male"	62.7217518661171	"Chinese"	"Primary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	4	-1.83212262
"R_AsO3dgzta0eSikx"	"Male"	61.8789241207298	"Chinese"	"Primary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	3	-1.482183913
"R_Atk9hBODCHyhf45"	"Female"	22.0375757876784	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	4	1.067740838
"R_Atk9hBODCHyhf45"	"Female"	22.3807696014177	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	5	1.153293904
"R_Atk9hBODCHyhf45"	"Female"	22.5644898057915	"Indian"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	2	1.542495326
"R_Atk9hBODCHyhf45"	"Female"	21.6813146356959	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	3	1.524172289
"R_aWcvV32vD594rwR"	"Female"	24.6084720508195	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	2	0.137189498
"R_aWcvV32vD594rwR"	"Female"	23.6253621188924	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	5	0.139475333
"R_aWcvV32vD594rwR"	"Female"	23.869596921606	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	1	0.626903443
"R_AyTxgoSCCEbzjFv"	"Prefer not to say"	21.3894503435586	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	4	2.023966976
"R_AyTxgoSCCEbzjFv"	"Prefer not to say"	21.4282415840309	"Malay"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	5	1.760601506
"R_b436UxxmiG2JCN3"	"Male"	24.7824195692781	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"> 40"	930	1	3	-0.264662483
"R_b436UxxmiG2JCN3"	"Male"	25.5879603149835	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"> 40"	962	3	2	-0.130297838
"R_b436UxxmiG2JCN3"	"Male"	25.235666100122	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"> 40"	878	3	1	0.153042275
"R_b436UxxmiG2JCN3"	"Male"	25.4253694800194	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"> 40"	225	4	4	0.107069144
"R_b436UxxmiG2JCN3"	"Male"	25.1724566905759	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"> 40"	558	1	5	-0.046000168
"R_b4rj1n0nhXJplMl"	"Female"	23.5276789101772	"Malay"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	3	0.130778526
"R_b4rj1n0nhXJplMl"	"Female"	22.9421637405641	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	1	0.44473478
"R_b4rj1n0nhXJplMl"	"Female"	23.8280259521212	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	4	0.432765023
"R_b4ttlWp7orAm6Up"	"Female"	20.3493200349156	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	2	-0.781654991
"R_b4ttlWp7orAm6Up"	"Female"	20.2587704556063	"Malay"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	3	1	-0.438420955
"R_b4ttlWp7orAm6Up"	"Female"	19.9752628093585	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	3	-0.294988509
"R_b7TglkYp6GE0J69"	"Male"	22.9765109374188	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	1	0.59335981
"R_b7TglkYp6GE0J69"	"Male"	23.3280943680089	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	3	0.838036181
"R_b7TglkYp6GE0J69"	"Male"	23.1268742030021	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	2	1.003834245
"R_b7TglkYp6GE0J69"	"Male"	22.3817362415139	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	4	0.725660309
"R_bdufdv7lDls4DHH"	"Male"	22.3552802581806	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	4	0.187123524
"R_bdufdv7lDls4DHH"	"Male"	22.5719159546308	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	3	0.1240563
"R_bdufdv7lDls4DHH"	"Male"	22.6858268514741	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	1	0.563624727
"R_BE9h6FHVnWCUHpn"	"Male"	19.5326056435239	"Indian"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	5	0.967318729
"R_BE9h6FHVnWCUHpn"	"Male"	20.344398446288	"Indian"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	4	1.002154072
"R_BE9h6FHVnWCUHpn"	"Male"	20.2737796422094	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	3	1.093664207
"R_bI8svWG5uP0gC2Z"	"Female"	19.3482177288737	"Chinese"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	6	0.143490623
"R_bI8svWG5uP0gC2Z"	"Female"	19.7722159284633	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	3	0.539623367
"R_bI8svWG5uP0gC2Z"	"Female"	20.5796739386395	"Chinese"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	5	0.223717523
"R_bI8svWG5uP0gC2Z"	"Female"	19.8196418872103	"Chinese"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	1	0.370402949
"R_bjEAKGwxgccFcbv"	"Female"	22.8535892629065	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	1	-1.167442195
"R_bjEAKGwxgccFcbv"	"Female"	22.9188502848148	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	6	-1.051929417
"R_bjEAKGwxgccFcbv"	"Female"	22.7653749801219	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	5	-0.780223703
"R_bjEAKGwxgccFcbv"	"Female"	22.2197760499548	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	2	-0.822685079
"R_BKazx17QBDrGqdz"	"Female"	20.767626649607	"Chinese"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	5	-0.579369277
"R_BKazx17QBDrGqdz"	"Female"	20.6078314206097	"Chinese"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	1	-0.426481701
"R_BKazx17QBDrGqdz"	"Female"	20.1533404966351	"Chinese"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	2	-0.643615434
"R_BKazx17QBDrGqdz"	"Female"	20.5581405717414	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	3	-0.32937939
"R_BMvEtO0sybUeBDX"	"Female"	31.0457233910449	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	-0.291957386
"R_BMvEtO0sybUeBDX"	"Female"	31.4796053977218	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	5	-0.298946235
"R_BMvEtO0sybUeBDX"	"Female"	30.9867906971835	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	4	-0.222845712
"R_bOTURubKkXiWghz"	"Female"	20.1937421148177	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	2	0.681384959
"R_bOTURubKkXiWghz"	"Female"	19.5694768059533	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	1	1.075434237
"R_bOTURubKkXiWghz"	"Female"	20.4306725703645	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	4	1.124218537
"R_BP6pgbNySGzVUAN"	"Female"	20.7491875979584	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	3	0.087621085
"R_BP6pgbNySGzVUAN"	"Female"	20.1746659555938	"Malay"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	6	0.268469041
"R_BP6pgbNySGzVUAN"	"Female"	20.2362231604755	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	4	0.384957267
"R_BP6pgbNySGzVUAN"	"Female"	20.4043447029311	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	5	0.495761495
"R_br8JEg73HdYWmat"	"Male"	21.9160952717997	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	2	0.411133889
"R_br8JEg73HdYWmat"	"Male"	21.7250930494163	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	6	0.404145663
"R_br8JEg73HdYWmat"	"Male"	22.5936580723152	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	4	0.510108446
"R_br8JEg73HdYWmat"	"Male"	21.7428343452979	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	5	0.885368842
"R_Bri1r4vZBp3YywV"	"Male"	23.9313613040838	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	4	4	-1.537079728
"R_Bri1r4vZBp3YywV"	"Male"	23.6392880336847	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	4	1	-1.140445984
"R_Bri1r4vZBp3YywV"	"Male"	24.9607963449322	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	1	2	-1.041556031
"R_Bri1r4vZBp3YywV"	"Male"	23.7454620097764	"Malay"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	3	3	-1.015066345
"R_BSnF3UT5HyzxNiF"	"Female"	21.2807305398397	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	3	1	-0.120720354
"R_BSnF3UT5HyzxNiF"	"Female"	20.55377203268	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	5	-0.066590552
"R_BSnF3UT5HyzxNiF"	"Female"	20.9170405261219	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	2	0.092777767
"R_BSnF3UT5HyzxNiF"	"Female"	21.4149299241602	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	4	0.016899092
"R_BsPYzGjKCV0IpcB"	"Female"	23.0282862895168	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	2	-1.05998686
"R_BsPYzGjKCV0IpcB"	"Female"	22.3945049124304	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	3	-0.891918556
"R_BsPYzGjKCV0IpcB"	"Female"	22.6319593407679	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	1	-1.190112202
"R_BV8SQ5jTzPYPIMp"	"Female"	23.4584833044559	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	1	1	-1.877462844
"R_BV8SQ5jTzPYPIMp"	"Female"	24.7676363228355	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	4	2	-1.62479195
"R_BXSUbOvrwKL1c6B"	"Non-binary / third gender"	23.8766267528292	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	6	-1.34539303
"R_BXSUbOvrwKL1c6B"	"Non-binary / third gender"	24.1104089387693	"Indian"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	3	-0.87987585
"R_BXSUbOvrwKL1c6B"	"Non-binary / third gender"	24.0050839011092	"Indian"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	4	-1.022463212
"R_BXSUbOvrwKL1c6B"	"Non-binary / third gender"	24.1673778520897	"Indian"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	5	-0.846039057
"R_bxXGIgcppAVn8WJ"	"Male"	22.9460222211201	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	6	-0.680809702
"R_bxXGIgcppAVn8WJ"	"Male"	22.4271231598686	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	3	-0.60965202
"R_bxXGIgcppAVn8WJ"	"Male"	23.4317072674632	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	5	-0.295640134
"R_bxXGIgcppAVn8WJ"	"Male"	23.3249838481192	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	2	-0.128970962
"R_CfCfsDBA8gba4x3"	"Male"	25.0269319313578	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	4	4	0.627183023
"R_CfCfsDBA8gba4x3"	"Male"	24.8775172321592	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	1	3	1.115320544
"R_CfCfsDBA8gba4x3"	"Male"	24.9340767233633	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	3	1	0.77673512
"R_CgjYbeaXTvw0nE5"	"Female"	20.2676883360371	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	6	-0.165062662
"R_CgjYbeaXTvw0nE5"	"Female"	21.290692322934	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	1	2	0.108306435
"R_CgjYbeaXTvw0nE5"	"Female"	21.3310468702111	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	3	5	0.101049155
"R_cHErQMNm1cTEzJf"	"Male"	25.0492372188251	"Chinese"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	2	-0.225604006
"R_cHErQMNm1cTEzJf"	"Male"	25.3967986973003	"Chinese"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	6	-0.174659781
"R_cHErQMNm1cTEzJf"	"Male"	24.664334686473	"Chinese"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	4	0.083021886
"R_cHErQMNm1cTEzJf"	"Male"	24.9071206524037	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	1	0.140620593
"R_cJ8WkuHZ8arPNT3"	"Female"	20.6664457135834	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	1	6	-0.644082483
"R_cJ8WkuHZ8arPNT3"	"Female"	21.1204025521874	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	3	3	-0.657902987
"R_cJ8WkuHZ8arPNT3"	"Female"	21.4571338751353	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	2	-0.572288966
"R_cNh7nrgjYdq4CD7"	"Female"	20.4578309084289	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"30-39"	866	1	2	-1.405509907
"R_cNh7nrgjYdq4CD7"	"Female"	19.5904748358764	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"30-39"	990	4	3	-1.148142786
"R_cNh7nrgjYdq4CD7"	"Female"	19.4026077274233	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	3	5	-1.019593434
"R_cNh7nrgjYdq4CD7"	"Female"	20.6268092732411	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"30-39"	1014	3	4	-0.899840339
"R_cNNdtlf0QhhiXcZ"	"Male"	24.7774800926913	"Indian"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	3	5	0.316227926
"R_cNNdtlf0QhhiXcZ"	"Male"	24.4454443855211	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	3	0.344383303
"R_cNNdtlf0QhhiXcZ"	"Male"	25.2916862783954	"Indian"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	4	0.411321639
"R_cNNdtlf0QhhiXcZ"	"Male"	24.7038089019246	"Indian"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	1	0.460243945
"R_cT1Sss1CwwtO8tb"	"Female"	22.0081955955364	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	4	0.160893864
"R_cT1Sss1CwwtO8tb"	"Female"	22.9965373262763	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	2	0.692504643
"R_cT1Sss1CwwtO8tb"	"Female"	22.5304149046075	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	5	0.399681561
"R_cU4cCE7hRv1Tkg9"	"Female"	20.8912180573214	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	1.126909503
"R_cU4cCE7hRv1Tkg9"	"Female"	21.9141777336597	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	4	1.292447688
"R_cU4cCE7hRv1Tkg9"	"Female"	20.8315928334836	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	6	1.509374966
"R_cUaR0RmA7hw0P8l"	"Male"	24.2831555501092	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	1	5	1.457677968
"R_cUaR0RmA7hw0P8l"	"Male"	24.2101659194101	"Malay"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	3	6	1.405744491
"R_cUWsMEfa3AteElr"	"Male"	23.5877743838821	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	1	-0.825510645
"R_cUWsMEfa3AteElr"	"Male"	24.2639998346567	"Indian"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	3	6	-0.751967218
"R_cUWsMEfa3AteElr"	"Male"	24.601902423054	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	4	-0.30221118
"R_cXTQ8FqvlsHWSLn"	"Male"	24.244029757753	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	6	-0.346272054
"R_cXTQ8FqvlsHWSLn"	"Male"	23.7245574028231	"Indian"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	5	-0.207487544
"R_cXTQ8FqvlsHWSLn"	"Male"	23.4169780918397	"Indian"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	2	-0.163099441
"R_cZvEVDv7vRoCSf7"	"Male"	21.3865732948761	"Indian"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	5	-0.474421611
"R_cZvEVDv7vRoCSf7"	"Male"	21.0172626593616	"Indian"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	2	-0.515644578
"R_cZvEVDv7vRoCSf7"	"Male"	21.6119226858951	"Indian"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	1	-0.369380168
"R_d0wkffX0RHo5yMh"	"Female"	22.0569741230924	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	3	4	-0.144837944
"R_d0wkffX0RHo5yMh"	"Female"	21.9045915029477	"Malay"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	1	6	-0.227719376
"R_d0wkffX0RHo5yMh"	"Female"	21.980332989525	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	1	-0.13680417
"R_d0wkffX0RHo5yMh"	"Female"	22.3682842577808	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	2	0.025365946
"R_d0wkffX0RHo5yMh"	"Female"	22.8093642374966	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	5	-0.092163783
"R_D194JCaibZCDqbn"	"Male"	26.1743800587952	"Indian"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	1	4	0.77030212
"R_D194JCaibZCDqbn"	"Male"	25.6162761143874	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	3	2	0.750313544
"R_D194JCaibZCDqbn"	"Male"	26.3158895790577	"Indian"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	3	3	1.003240435
"R_d1lAi8lwcpqQzRL"	"Female"	22.1905022929423	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	1	0.020530504
"R_d1lAi8lwcpqQzRL"	"Female"	22.4489443414845	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	4	0.131621756
"R_d1lAi8lwcpqQzRL"	"Female"	21.0466759785078	"Malay"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	3	5	0.189356617
"R_d56nhSTMxO3eNRn"	"Female"	23.8443329079542	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	4	0.346020927
"R_d56nhSTMxO3eNRn"	"Female"	23.4789492416661	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	5	0.406030705
"R_d56nhSTMxO3eNRn"	"Female"	24.1671603838913	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	3	0.626298716
"R_d6WJQIWQPdOhe25"	"Female"	19.5586576672271	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	3	6	-0.038056852
"R_d6WJQIWQPdOhe25"	"Female"	19.2511321554426	"Chinese"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	4	0.083513557
"R_d6WJQIWQPdOhe25"	"Female"	19.5939104634337	"Chinese"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	3	0.412199757
"R_d71QGV4EkWQR0JP"	"Female"	21.2710175728891	"Malay"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	3	-0.021176773
"R_d71QGV4EkWQR0JP"	"Female"	20.7563837063033	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	1	1	0.267103452
"R_d71QGV4EkWQR0JP"	"Female"	21.5314774821512	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	3	2	0.398930668
"R_d71QGV4EkWQR0JP"	"Female"	20.8889118080493	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	1	6	0.184808059
"R_DBmsubkf3VsV15v"	"Male"	25.1881252574269	"Malay"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	4	6	-0.348094009
"R_DBmsubkf3VsV15v"	"Male"	25.2666008905508	"Malay"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	4	-0.405083245
"R_DBmsubkf3VsV15v"	"Male"	25.4534477393143	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	5	-0.137679924
"R_DBmsubkf3VsV15v"	"Male"	24.3202949856408	"Malay"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	2	0.138574274
"R_DBpc9q0e585uczD"	"Female"	21.7678578848019	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	6	-0.740770132
"R_DBpc9q0e585uczD"	"Female"	22.5250596008264	"Malay"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	1	1	-0.68885774
"R_DBpc9q0e585uczD"	"Female"	21.6560927266255	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	4	-0.343991674
"R_DBpc9q0e585uczD"	"Female"	21.356832529977	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	2	-0.4875891
"R_Dc7APveNCXwNtZv"	"Female"	22.2573052394204	"Indian"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	1	1.007754592
"R_Dc7APveNCXwNtZv"	"Female"	21.2577885090373	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	4	0.940034628
