ResponseId	S.Gender	S.Ethnicity	S.Education	S.AgeGroup	P.Gender	P.Ethnicity	P.Education	P.Age	Speaker	Sentence	Loop	RC1	RC2	RC3	RC4
R_272VxIfYFNrKCEj	Female	Chinese	Polytechnic	30+	Female	Chinese	University	22	937	4	4	-0.258095644	0.932121533	-0.595166391	-0.088015675
R_272VxIfYFNrKCEj	Male	Chinese	Secondary school	20+	Female	Chinese	University	22	400	3	5	-0.492059989	0.690071119	-0.024581186	0.098121854
R_272VxIfYFNrKCEj	Male	Malay	Secondary school	20+	Female	Chinese	University	22	613	2	6	-0.81954972	0.214754534	-0.784070964	-0.004438575
R_3fxC7hmqdM83nS6	Male	Indian	Secondary school	30+	Female	Malay	University	21	962	3	1	-0.076851216	-0.842663148	-0.128671209	0.778748208
R_3fxC7hmqdM83nS6	Male	Chinese	Polytechnic	20+	Female	Malay	University	21	878	4	2	-0.346896409	0.331285504	-0.337472025	-0.678361748
R_3fxC7hmqdM83nS6	Female	Malay	Secondary school	20+	Female	Malay	University	21	225	1	3	-0.351177664	-0.3211218	-0.945891228	0.369255665
R_3fxC7hmqdM83nS6	Male	Malay	University	30+	Female	Malay	University	21	558	2	4	-0.649688143	0.432262004	-0.620027314	-0.109674235
R_3fxC7hmqdM83nS6	Female	Indian	Polytechnic	20+	Female	Malay	University	21	930	1	5	-0.139678785	-0.282609815	-0.682898529	0.298711048
R_3fxC7hmqdM83nS6	Female	Chinese	University	20+	Female	Malay	University	21	239	5	6	-0.595984139	0.578426191	-0.805245904	0.286402162
R_3qPfNEJpgV5XqfQ	Female	Malay	University	30+	Male	Chinese	Post-secondary	20	931	3	1	-0.612499159	-0.55938246	-0.3186007	-0.866056731
R_3qPfNEJpgV5XqfQ	Male	Malay	Secondary school	20+	Male	Chinese	Post-secondary	20	613	1	2	-0.356710503	-1.221491464	-0.443343778	-0.407525048
R_3qPfNEJpgV5XqfQ	Male	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	20	618	2	3	2.60931984	1.979125454	1.323790955	1.42898082
R_3qPfNEJpgV5XqfQ	Female	Chinese	Polytechnic	30+	Male	Chinese	Post-secondary	20	937	2	4	1.822680936	1.752878608	1.962037799	0.367892806
R_3qPfNEJpgV5XqfQ	Female	Indian	University	30+	Male	Chinese	Post-secondary	20	956	4	6	0.064529917	-0.214313524	0.393688337	-1.321450395
R_2ymzOJZPz2GlEhC	Male	Chinese	University	30+	Female	Chinese	University	23	832	1	2	-0.319792	-0.076771237	-0.374431178	-0.832321452
R_2ymzOJZPz2GlEhC	Male	Malay	Secondary school	30+	Female	Chinese	University	23	965	4	3	-0.03597707	0.717878987	-1.060925425	-0.201621377
R_2ymzOJZPz2GlEhC	Female	Malay	University	20+	Female	Chinese	University	23	532	5	4	-0.909002029	0.355642827	-0.728012592	-0.640263671
R_2ymzOJZPz2GlEhC	Male	Indian	Polytechnic	30+	Female	Chinese	University	23	936	1	5	0.428223902	-0.076185508	-0.347947814	0.530078688
R_2ymzOJZPz2GlEhC	Female	Chinese	Polytechnic	20+	Female	Chinese	University	23	818	2	6	0.712652466	0.381113914	-0.631470328	0.846247891
R_9MmwxjdyRpOEglr	Male	Malay	Polytechnic	20+	Male	Malay	Post-secondary	26	990	3	1	-1.774315866	-1.218707066	-0.172424342	0.807209754
R_9MmwxjdyRpOEglr	Female	Chinese	Secondary school	30+	Male	Malay	Post-secondary	26	694	2	2	0.509228607	0.287103877	-0.724960083	-0.145780905
R_9MmwxjdyRpOEglr	Female	Malay	Polytechnic	30+	Male	Malay	Post-secondary	26	911	4	3	0.010581875	0.126022136	-0.23415694	0.234178807
R_9MmwxjdyRpOEglr	Male	Indian	University	20+	Male	Malay	Post-secondary	26	1014	3	4	-0.527707565	-0.673619424	-0.351574732	-0.820329789
R_9MmwxjdyRpOEglr	Male	Chinese	University	20+	Male	Malay	Post-secondary	26	866	1	5	-0.083510706	-0.214078931	-0.83500804	-0.636698345
R_9MmwxjdyRpOEglr	Female	Indian	Secondary school	30+	Male	Malay	Post-secondary	26	664	4	6	-0.066646516	-0.250949783	-0.188184257	-0.944572496
R_bOTURubKkXiWghz	Male	Indian	Polytechnic	30+	Female	Indian	University	20	936	4	1	0.580074619	0.188527148	0.407072488	0.854128398
R_bOTURubKkXiWghz	Male	Malay	Secondary school	30+	Female	Indian	University	20	965	1	2	-0.296415171	-1.382989216	-1.381965075	0.016513632
R_bOTURubKkXiWghz	Female	Malay	University	20+	Female	Indian	University	20	532	4	3	1.214247836	0.200627327	0.847332567	0.809601148
R_bOTURubKkXiWghz	Female	Indian	Secondary school	20+	Female	Indian	University	20	446	1	4	1.172019725	1.171348896	0.995917344	1.41899999
R_bOTURubKkXiWghz	Female	Chinese	Polytechnic	20+	Female	Indian	University	20	818	3	5	-0.389142062	-1.186809774	-0.449056581	-0.596238242
R_bOTURubKkXiWghz	Male	Chinese	University	30+	Female	Indian	University	20	832	2	6	0.813210689	1.683194185	1.254096649	-0.282380668
R_6RnWOwNf8dZyPct	Male	Malay	Polytechnic	20+	Female	Malay	University	24	990	3	1	0.640922864	0.01353965	0.210482494	0.978368573
R_6RnWOwNf8dZyPct	Male	Indian	University	20+	Female	Malay	University	24	1014	1	2	-0.148268301	-0.271412406	-1.279816666	-0.041473842
R_6RnWOwNf8dZyPct	Male	Chinese	University	20+	Female	Malay	University	24	866	4	3	-0.896954651	-1.632948783	-2.548260174	0.950047006
R_6RnWOwNf8dZyPct	Female	Chinese	Secondary school	30+	Female	Malay	University	24	694	2	4	0.972536924	0.377814944	1.195395435	-0.142714123
R_6RnWOwNf8dZyPct	Female	Malay	Polytechnic	30+	Female	Malay	University	24	911	1	5	-1.466843451	-0.119619443	0.114788906	0.53072182
R_6RnWOwNf8dZyPct	Female	Indian	Secondary school	30+	Female	Malay	University	24	664	5	6	0.557005877	-0.626244402	1.184375197	0.503643789
R_3ezfiA2w3JRnQox	Female	Malay	Polytechnic	30+	Male	Indian	Post-secondary	24	911	2	1	0.070750189	0.514839369	0.597762395	0.632835683
R_3ezfiA2w3JRnQox	Male	Chinese	University	20+	Male	Indian	Post-secondary	24	866	1	2	0.122196542	1.244299773	0.567801892	0.514542889
R_3ezfiA2w3JRnQox	Female	Indian	Secondary school	30+	Male	Indian	Post-secondary	24	664	2	3	-1.383758005	-0.622095331	-0.288392097	-0.417206908
R_3ezfiA2w3JRnQox	Male	Malay	Polytechnic	20+	Male	Indian	Post-secondary	24	990	3	4	-1.136959659	-0.208933903	-0.17539479	-0.247907854
R_3ezfiA2w3JRnQox	Female	Chinese	Secondary school	30+	Male	Indian	Post-secondary	24	694	4	5	0.894245139	-0.003571443	0.428732393	-0.577461449
R_3ezfiA2w3JRnQox	Male	Indian	University	20+	Male	Indian	Post-secondary	24	1014	3	6	-0.046726846	0.830765183	1.3676336	1.528138279
R_27fMhcsKRLbxCSw	Female	Malay	University	30+	Female	Chinese	University	22	931	4	1	0.129916269	-0.661899766	1.332808017	0.025138824
R_27fMhcsKRLbxCSw	Female	Chinese	Polytechnic	30+	Female	Chinese	University	22	937	1	2	0.154965067	1.099548431	-0.129093391	-0.598158354
R_27fMhcsKRLbxCSw	Male	Malay	Secondary school	20+	Female	Chinese	University	22	613	2	3	0.807844896	-0.381781567	0.709225082	0.114323339
R_27fMhcsKRLbxCSw	Male	Indian	Polytechnic	20+	Female	Chinese	University	22	618	4	4	2.118686447	1.991356904	1.002496863	1.345765191
R_27fMhcsKRLbxCSw	Male	Chinese	Secondary school	20+	Female	Chinese	University	22	400	3	5	0.237211651	1.846662749	0.880760121	0.394303407
R_27fMhcsKRLbxCSw	Female	Indian	University	30+	Female	Chinese	University	22	956	2	6	2.400408574	1.674066281	0.960132764	0.473602733
R_2CHNWBUWuMxC9qB	Male	Indian	University	20+	Male	Malay	University	22	1014	4	1	-0.935496879	0.546136107	-0.831957291	-0.819299122
R_2CHNWBUWuMxC9qB	Male	Chinese	University	20+	Male	Malay	University	22	866	3	2	-0.88519556	-1.417530389	0.306906598	-0.096063828
R_2CHNWBUWuMxC9qB	Female	Chinese	Secondary school	30+	Male	Malay	University	22	694	2	3	0.0014384	0.806738351	-0.392598197	0.000225176
R_2CHNWBUWuMxC9qB	Female	Indian	Secondary school	30+	Male	Malay	University	22	664	5	4	-0.073753408	-0.147085233	0.569226045	0.673276958
R_2CHNWBUWuMxC9qB	Female	Malay	Polytechnic	30+	Male	Malay	University	22	911	1	5	0.481473806	-0.438718362	-0.684948535	-0.648796296
R_2CHNWBUWuMxC9qB	Male	Malay	Polytechnic	20+	Male	Malay	University	22	990	4	6	-0.022030319	1.043486913	-0.395824332	0.226365398
R_32484kd63P1zZhU	Male	Indian	Polytechnic	30+	Female	Indian	University	21	936	1	1	1.516987307	-0.037571178	1.911283456	1.244536521
R_32484kd63P1zZhU	Male	Chinese	University	30+	Female	Indian	University	21	832	3	2	-0.844354086	-1.526455617	-0.455308043	-1.625544378
R_32484kd63P1zZhU	Female	Malay	University	20+	Female	Indian	University	21	532	2	3	2.437272899	0.756572045	2.115539199	1.084805952
R_32484kd63P1zZhU	Male	Malay	Secondary school	30+	Female	Indian	University	21	965	1	4	1.025416669	-0.680909645	0.36291923	-0.06896326
R_32484kd63P1zZhU	Female	Indian	Secondary school	20+	Female	Indian	University	21	446	5	5	1.992022355	-0.954870713	1.437557164	0.927678824
R_32484kd63P1zZhU	Female	Chinese	Polytechnic	20+	Female	Indian	University	21	818	4	6	-1.780582934	1.399757469	0.193804835	1.350441927
R_AsO3dgzta0eSikx	Female	Chinese	University	20+	Male	Chinese	Primary	62	239	4	1	0.042077159	1.272366248	-0.820788603	1.509486104
R_AsO3dgzta0eSikx	Male	Chinese	Polytechnic	20+	Male	Chinese	Primary	62	878	1	2	-0.035666836	1.158445322	-0.017128503	2.257920103
R_AsO3dgzta0eSikx	Female	Indian	Polytechnic	20+	Male	Chinese	Primary	62	930	1	3	-1.846449675	0.26977234	-0.358343323	-0.464586409
R_AsO3dgzta0eSikx	Male	Malay	University	30+	Male	Chinese	Primary	62	558	3	4	-1.964936181	-0.974797046	-1.262454848	-2.126151241
R_AsO3dgzta0eSikx	Female	Malay	Secondary school	20+	Male	Chinese	Primary	62	225	2	5	1.045819735	1.070092339	0.585154327	-1.313841286
R_AsO3dgzta0eSikx	Male	Indian	Secondary school	30+	Male	Chinese	Primary	62	962	2	6	-0.714088684	-1.978581234	-2.323063444	-1.727580031
R_3stBLkM1eV1v6OA	Female	Malay	Polytechnic	30+	Male	Chinese	University	26	911	4	1	-0.224703232	0.75220003	0.004406103	-0.071364212
R_3stBLkM1eV1v6OA	Female	Indian	Secondary school	30+	Male	Chinese	University	26	664	2	2	0.452631461	-1.529468286	-0.00830225	-0.343221307
R_3stBLkM1eV1v6OA	Male	Indian	University	20+	Male	Chinese	University	26	1014	3	3	-0.053822461	0.500699941	0.141400287	0.803947348
R_3stBLkM1eV1v6OA	Female	Chinese	Secondary school	30+	Male	Chinese	University	26	694	3	4	0.086754971	-0.688966329	0.506592142	-1.12874574
R_3stBLkM1eV1v6OA	Male	Malay	Polytechnic	20+	Male	Chinese	University	26	990	2	5	-0.342805673	0.111127562	1.039025461	0.703209874
R_3stBLkM1eV1v6OA	Male	Chinese	University	20+	Male	Chinese	University	26	866	1	6	0.289844317	0.383923815	0.714914402	1.067222967
R_3hg5fohl6N9Fq6X	Male	Indian	Polytechnic	30+	Male	Indian	University	21	936	1	1	1.138423794	-0.630849146	2.673506298	1.869315664
R_3hg5fohl6N9Fq6X	Female	Chinese	Polytechnic	20+	Male	Indian	University	21	818	2	2	0.108564708	0.492226421	1.85445692	1.391219945
R_3hg5fohl6N9Fq6X	Male	Malay	Secondary school	30+	Male	Indian	University	21	965	3	3	1.546510657	-0.166858075	2.307424315	1.001079701
R_3hg5fohl6N9Fq6X	Female	Malay	University	20+	Male	Indian	University	21	532	1	4	0.926349113	1.870087334	0.981395307	-0.831263913
R_3hg5fohl6N9Fq6X	Female	Indian	Secondary school	20+	Male	Indian	University	21	446	5	5	0.554502745	-0.019672941	0.097546228	0.675213174
R_3hg5fohl6N9Fq6X	Male	Chinese	University	30+	Male	Indian	University	21	832	4	6	0.992868478	1.644420681	2.383900921	2.313735529
R_12DTDB3r81uN2Nl	Male	Indian	University	20+	Female	Malay	Post-secondary	24	1014	1	1	-1.434852931	0.385399546	-0.411054607	0.580139342
R_12DTDB3r81uN2Nl	Female	Indian	Secondary school	30+	Female	Malay	Post-secondary	24	664	4	2	-0.757541885	-0.42529923	0.126041843	0.805736081
R_12DTDB3r81uN2Nl	Male	Malay	Polytechnic	20+	Female	Malay	Post-secondary	24	990	3	3	-0.624691715	0.383993543	0.469245047	0.771639446
R_12DTDB3r81uN2Nl	Male	Chinese	University	20+	Female	Malay	Post-secondary	24	866	1	4	-0.958617346	1.060588348	0.57824317	1.459829139
R_12DTDB3r81uN2Nl	Female	Chinese	Secondary school	30+	Female	Malay	Post-secondary	24	694	2	5	1.391982612	1.022311502	1.040185438	1.61228089
R_12DTDB3r81uN2Nl	Female	Malay	Polytechnic	30+	Female	Malay	Post-secondary	24	911	4	6	1.020866774	1.475167494	1.608513847	1.297258774
R_1EaH1oSj9UHean1	Female	Chinese	University	20+	Female	Indian	Post-secondary	21	239	4	1	-1.204943037	2.113091047	0.001966743	1.208108669
R_1EaH1oSj9UHean1	Male	Indian	Secondary school	30+	Female	Indian	Post-secondary	21	962	3	2	1.084093937	0.19691603	1.692835323	0.496250096
R_1EaH1oSj9UHean1	Male	Chinese	Polytechnic	20+	Female	Indian	Post-secondary	21	878	2	3	-0.730434565	0.923621276	-0.95592041	1.362063352
R_1EaH1oSj9UHean1	Female	Malay	Secondary school	20+	Female	Indian	Post-secondary	21	225	3	4	-0.513016412	1.621474304	1.293178011	1.646309877
R_1EaH1oSj9UHean1	Male	Malay	University	30+	Female	Indian	Post-secondary	21	558	1	5	-0.940037977	0.753334254	-0.917250391	-1.366686385
R_1EaH1oSj9UHean1	Female	Indian	Polytechnic	20+	Female	Indian	Post-secondary	21	930	4	6	-0.466662073	1.345480665	0.971307131	1.724938163
R_2QFN11dxwPKY5he	Female	Indian	University	30+	Female	Chinese	Post-secondary	21	956	2	1	0.967586465	1.527794606	0.683961833	0.737797124
R_2QFN11dxwPKY5he	Male	Malay	Secondary school	20+	Female	Chinese	Post-secondary	21	613	2	2	-0.598063654	-0.727550209	-1.212540941	-1.061201091
R_2QFN11dxwPKY5he	Male	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	21	618	4	3	-0.012280352	1.262431271	1.385495028	1.307899239
R_2QFN11dxwPKY5he	Female	Malay	University	30+	Female	Chinese	Post-secondary	21	931	1	4	-0.438644439	-1.449935694	-1.032985441	-1.798683072
R_2QFN11dxwPKY5he	Male	Chinese	Secondary school	20+	Female	Chinese	Post-secondary	21	400	3	5	-0.870893557	-0.88533399	-0.955326896	-0.641365323
R_2QFN11dxwPKY5he	Female	Chinese	Polytechnic	30+	Female	Chinese	Post-secondary	21	937	4	6	-1.467775665	-0.928293958	-1.366935151	-1.281527396
R_1LOMWfw8HrNZ19X	Female	Chinese	Polytechnic	20+	Female	Malay	Post-secondary	23	818	2	1	-1.56006847	-0.301234299	-0.412657506	-0.068007566
R_1LOMWfw8HrNZ19X	Male	Chinese	University	30+	Female	Malay	Post-secondary	23	832	4	2	-1.401968911	-0.782719329	-1.381218757	-1.151236679
R_1LOMWfw8HrNZ19X	Male	Malay	Secondary school	30+	Female	Malay	Post-secondary	23	965	3	3	0.399922002	0.155424495	0.774211244	0.563797856
R_1LOMWfw8HrNZ19X	Male	Indian	Polytechnic	30+	Female	Malay	Post-secondary	23	936	1	4	1.688210178	0.912256989	0.260057394	-0.070783557
R_1LOMWfw8HrNZ19X	Female	Indian	Secondary school	20+	Female	Malay	Post-secondary	23	446	3	5	0.602744396	0.156158024	-0.265954493	-0.77214378
R_1LOMWfw8HrNZ19X	Female	Malay	University	20+	Female	Malay	Post-secondary	23	532	1	6	2.385152238	1.2603416	0.828900482	1.35998376
R_2SAJ4TgrUsKKiT4	Male	Chinese	University	20+	Male	Malay	Post-secondary	24	866	2	1	0.911598476	1.055067548	0.171143828	0.333442819
R_2SAJ4TgrUsKKiT4	Female	Malay	Polytechnic	30+	Male	Malay	Post-secondary	24	911	4	2	-0.073889533	0.466855973	-0.6877422	-0.691772604
R_2SAJ4TgrUsKKiT4	Male	Indian	University	20+	Male	Malay	Post-secondary	24	1014	1	3	-0.279900968	1.093744201	-0.064608348	-0.113680414
R_2SAJ4TgrUsKKiT4	Female	Chinese	Secondary school	30+	Male	Malay	Post-secondary	24	694	1	4	-0.93923576	0.077922985	-0.853455251	-0.101003708
R_2SAJ4TgrUsKKiT4	Male	Malay	Polytechnic	20+	Male	Malay	Post-secondary	24	990	3	5	-1.332576684	-0.437478012	-1.587772878	-1.614895732
R_2SAJ4TgrUsKKiT4	Female	Indian	Secondary school	30+	Male	Malay	Post-secondary	24	664	2	6	-0.918134119	-0.379868579	-0.404982504	-1.106300935
R_1mDSVWtm0sA2aNK	Female	Chinese	Polytechnic	20+	Male	Malay	Post-secondary	27	818	1	1	-0.749667283	-0.204658024	-0.021504289	-0.145939873
R_1mDSVWtm0sA2aNK	Female	Malay	University	20+	Male	Malay	Post-secondary	27	532	2	2	0.621016989	-0.40935342	0.024525562	0.59856661
R_1mDSVWtm0sA2aNK	Female	Indian	Secondary school	20+	Male	Malay	Post-secondary	27	446	3	3	-0.134528244	-1.039022025	-0.723961884	-0.800463754
R_1mDSVWtm0sA2aNK	Male	Chinese	University	30+	Male	Malay	Post-secondary	27	832	4	4	-0.576917124	-0.221900446	-1.391147088	-1.398688542
R_1mDSVWtm0sA2aNK	Male	Malay	Secondary school	30+	Male	Malay	Post-secondary	27	965	3	5	-0.600634606	-0.674329839	-0.121928075	0.014656865
R_1mDSVWtm0sA2aNK	Male	Indian	Polytechnic	30+	Male	Malay	Post-secondary	27	936	4	6	0.472748678	0.699862486	0.30860535	0.690139177
R_XoDAyP3i2s3DsVX	Male	Malay	Secondary school	20+	Female	Chinese	University	21	613	4	1	-1.481642349	-0.62149883	-1.391922957	-1.405359514
R_XoDAyP3i2s3DsVX	Female	Malay	University	30+	Female	Chinese	University	21	931	2	2	0.030474752	0.507901976	-0.062180454	-0.105673403
R_XoDAyP3i2s3DsVX	Female	Indian	University	30+	Female	Chinese	University	21	956	3	3	0.040157766	-0.109952538	-0.127973744	-0.570436822
R_XoDAyP3i2s3DsVX	Male	Indian	Polytechnic	20+	Female	Chinese	University	21	618	2	4	0.448480307	0.221036186	-0.70159132	-0.21015023
R_XoDAyP3i2s3DsVX	Male	Chinese	Secondary school	20+	Female	Chinese	University	21	400	3	6	-0.608105153	-0.371889549	-0.487565934	0.155105379
R_3NJICO2VmlWLaLk	Male	Indian	Secondary school	30+	Female	Indian	University	24	962	1	1	-0.327518221	-1.485348939	0.385674332	-0.543674737
R_3NJICO2VmlWLaLk	Female	Malay	Secondary school	20+	Female	Indian	University	24	225	2	2	-1.414839667	-1.426574919	-0.441802751	1.010960468
R_3NJICO2VmlWLaLk	Female	Chinese	University	20+	Female	Indian	University	24	239	4	3	0.174795927	0.940802593	-0.278865715	0.281017846
R_3NJICO2VmlWLaLk	Male	Chinese	Polytechnic	20+	Female	Indian	University	24	878	1	4	0.155966487	1.030871009	0.199537457	0.974880394
R_3NJICO2VmlWLaLk	Female	Indian	Polytechnic	20+	Female	Indian	University	24	930	4	5	0.465644653	-1.186795916	-0.345572809	0.634713761
R_3NJICO2VmlWLaLk	Male	Malay	University	30+	Female	Indian	University	24	558	3	6	-1.928696206	-1.062318903	-1.338154054	-1.972816
R_1r0oFNgmN1JPsx6	Female	Indian	University	30+	Female	Chinese	University	23	956	3	1	-0.731106006	0.961216367	-0.817168827	-0.165299731
R_1r0oFNgmN1JPsx6	Male	Indian	Polytechnic	20+	Female	Chinese	University	23	618	4	2	-0.600112103	0.362213052	-0.181779154	-0.2143942
R_1r0oFNgmN1JPsx6	Female	Chinese	Polytechnic	30+	Female	Chinese	University	23	937	3	3	-0.299251132	-0.060353549	-1.083771954	-0.452378405
R_1r0oFNgmN1JPsx6	Female	Malay	University	30+	Female	Chinese	University	23	931	2	4	-0.77414342	-0.677338023	-0.946891742	-0.501331186
R_1r0oFNgmN1JPsx6	Male	Malay	Secondary school	20+	Female	Chinese	University	23	613	1	5	-0.298775153	-1.36775251	-0.197926195	-1.3981623
R_1r0oFNgmN1JPsx6	Male	Chinese	Secondary school	20+	Female	Chinese	University	23	400	4	6	-0.077082114	0.017640808	-0.255346383	-0.453605799
R_2TvHkvtPMZ1PhYj	Female	Chinese	Secondary school	30+	Female	Chinese	University	24	694	1	1	-0.060086641	-0.726693627	-0.190312415	-0.802085059
R_2TvHkvtPMZ1PhYj	Female	Malay	Polytechnic	30+	Female	Chinese	University	24	911	2	2	-0.855185132	-0.727898573	-0.675972399	-0.862652716
R_2TvHkvtPMZ1PhYj	Female	Indian	Secondary school	30+	Female	Chinese	University	24	664	2	3	-0.446864188	-1.023020125	-1.504547852	-1.624836268
R_2TvHkvtPMZ1PhYj	Male	Chinese	University	20+	Female	Chinese	University	24	866	3	4	-0.107696555	-0.165966041	-0.783703488	-0.230439977
R_2TvHkvtPMZ1PhYj	Male	Indian	University	20+	Female	Chinese	University	24	1014	1	5	-0.391173639	0.097628498	0.409127736	0.44467376
R_2TvHkvtPMZ1PhYj	Male	Malay	Polytechnic	20+	Female	Chinese	University	24	990	4	6	-1.2720096	-1.151564387	-1.827115807	-1.041316418
R_2Wxm04Wmh05joZp	Male	Indian	Secondary school	30+	Male	Indian	University	25	962	4	1	-0.610544382	-1.499399246	-0.823942473	-1.122256468
R_2Wxm04Wmh05joZp	Female	Malay	Secondary school	20+	Male	Indian	University	25	225	4	2	-0.548215229	-1.363743072	-0.822906358	-0.132577063
R_2Wxm04Wmh05joZp	Female	Chinese	University	20+	Male	Indian	University	25	239	1	3	-0.602106584	-0.319037348	-0.247720937	-0.691442719
R_2Wxm04Wmh05joZp	Female	Indian	Polytechnic	20+	Male	Indian	University	25	930	3	4	0.060352079	-1.512001311	-0.173175689	-0.491292283
R_2Wxm04Wmh05joZp	Male	Chinese	Polytechnic	20+	Male	Indian	University	25	878	3	5	-0.546078481	0.825278326	-0.832415925	0.466860202
R_2Wxm04Wmh05joZp	Male	Malay	University	30+	Male	Indian	University	25	558	2	6	-1.151296602	-0.273323902	-1.342170725	-1.375877823
R_WxJijQeEZqdZxx7	Female	Indian	University	30+	Male	Malay	Post-secondary	23	956	1	1	-0.391702666	0.374120266	-0.691933255	0.697563328
R_WxJijQeEZqdZxx7	Male	Malay	Secondary school	20+	Male	Malay	Post-secondary	23	613	4	2	-1.209824719	-0.828460732	-0.960494157	-1.029432035
R_WxJijQeEZqdZxx7	Male	Chinese	Secondary school	20+	Male	Malay	Post-secondary	23	400	1	3	-0.37823688	0.521046947	0.476124985	0.345709071
R_WxJijQeEZqdZxx7	Female	Malay	University	30+	Male	Malay	Post-secondary	23	931	3	4	0.178996416	-0.313670591	-0.665137876	-0.588276997
R_WxJijQeEZqdZxx7	Male	Indian	Polytechnic	20+	Male	Malay	Post-secondary	23	618	4	5	-0.345183823	1.72982205	-0.412854579	2.148065245
R_WxJijQeEZqdZxx7	Female	Chinese	Polytechnic	30+	Male	Malay	Post-secondary	23	937	2	6	0.41418828	-0.245211697	0.568695616	0.173762087
R_1KehUONkNUY4TuC	Female	Indian	Polytechnic	20+	Female	Chinese	University	23	930	2	1	0.675947134	-1.098415862	1.243476339	-0.523254663
R_1KehUONkNUY4TuC	Female	Malay	Secondary school	20+	Female	Chinese	University	23	225	1	2	1.362310131	-1.561824446	0.840219311	-0.796186656
R_1KehUONkNUY4TuC	Male	Malay	University	30+	Female	Chinese	University	23	558	3	3	-0.726752944	-0.373271053	-0.596940253	-1.168857389
R_1KehUONkNUY4TuC	Male	Indian	Secondary school	30+	Female	Chinese	University	23	962	1	4	-1.6676238	0.902046822	0.305055612	0.36549724
